Species,Family,Growth_form,Leaf_habit,Leaf_type,Location,Biomes,Data contributor,ID,Rep,Leaf_area_leaf,Dry_mass_leaf,LTleaf,LMAleaf,LDleaf,Leaf_area_disc,Dry_mass_disc,LTdisc,LMAdisc,LDdisc
Psidium guajava,Myrtaceae?,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,265,6,34.67,0.3036,0.229666667,87.56850303,0.381285209,0.889,0.0065,0.204666667,73.11586052,0.357243618
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,1,19.434,0.1683,0.184333333,86.60080272,0.46980544,0.889,0.0063,0.189333333,70.86614173,0.374293002
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,2,23.431,0.1917,0.202666667,81.81468994,0.403690904,0.889,0.0079,0.209666667,88.86389201,0.423834143
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,3,22.789,0.1893,0.177,83.06639168,0.469301648,0.889,0.0083,0.213666667,93.36332958,0.436957861
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,4,22.657,0.1772,0.178,78.20982478,0.439381038,0.889,0.0067,0.188666667,75.3655793,0.399464201
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,5,17.039,0.1502,0.208,88.15071307,0.423801505,0.889,0.0079,0.184,88.86389201,0.482955935
Bridelia stipularis,Phyllanthaceae,L,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,266,6,19.491,0.1528,0.203,78.39515674,0.386183038,0.889,0.0071,0.211333333,79.86501687,0.377910174
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,1,9.236,0.0756,0.261666667,81.85361628,0.312816368,0.889,0.0085,0.256333333,95.61304837,0.373002789
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,2,6.8,0.0554,0.245666667,81.47058824,0.331630617,0.889,0.0086,0.270666667,96.73790776,0.357406063
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,3,11.193,0.0832,0.223333333,74.33217189,0.33283062,0.889,0.0074,0.258666667,83.23959505,0.321802558
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,4,8.774,0.0656,0.234666667,74.76635514,0.318606627,0.889,0.0075,0.259666667,84.36445444,0.324895203
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,5,9.317,0.0674,0.247333333,72.34088226,0.292483351,0.889,0.0075,0.26,84.36445444,0.324478671
Maytenus hookeri,Celastraceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,267,6,7.494,0.0563,0.236,75.12676808,0.318333763,0.889,0.0072,0.252,80.98987627,0.321388398
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia weinmanniifolia,Anacardiaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,268,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Broussonetia papyrifera,Moraceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,269,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clausena excavata,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,270,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,1,37.383,0.2939,0.246,78.61862344,0.3195879,0.889,0.0078,0.253333333,87.73903262,0.346338287
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,2,28.907,0.2695,0.186333333,93.23001349,0.500339965,0.889,0.0093,0.282666667,104.6119235,0.370089352
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,3,26.26,0.2971,0.281333333,113.1378522,0.402148764,0.889,0.0091,0.269333333,102.3622047,0.380057691
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,4,20.973,0.2153,0.229333333,102.6557955,0.447627015,0.889,0.0084,0.261333333,94.48818898,0.361561948
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,5,36.243,0.3108,0.256333333,85.75449052,0.334542876,0.889,0.0072,0.251,80.98987627,0.32266883
Murraya exotica,Rutaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,271,6,51.638,0.4231,0.229,81.93578373,0.357798182,0.889,0.0104,0.270666667,116.9853768,0.432211983
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,1,6.299,0.0883,0.389333333,140.1809811,0.36005389,0.889,0.0138,0.396333333,155.2305962,0.391666769
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,2,5.215,0.0929,0.414,178.1399808,0.430289809,0.889,0.0144,0.412,161.9797525,0.393154739
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,3,7.984,0.1304,0.387333333,163.3266533,0.421669501,0.889,0.0142,0.404,159.7300337,0.395371371
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,4,6.921,0.1011,0.378333333,146.0771565,0.386107022,0.889,0.0078,0.280333333,87.73903262,0.312981091
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,5,6.471,0.0905,0.369333333,139.8547365,0.378668059,0.889,0.0081,0.295,91.1136108,0.308859698
Carissa spinarum,Apocynaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,272,6,5.63,0.0782,0.372,138.8987567,0.373383754,0.889,0.0129,0.339666667,145.1068616,0.427203714
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,1,15.123,0.1287,0.253,85.10216227,0.336372183,0.889,0.0056,0.245333333,62.99212598,0.256761383
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,2,16.446,0.1355,0.251666667,82.39085492,0.32738088,0.889,0.0053,0.235333333,59.61754781,0.253332356
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,3,15.187,0.1213,0.249,79.87094225,0.320766836,0.889,0.0055,0.236,61.86726659,0.262149435
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,4,14.044,0.108,0.239333333,76.90116776,0.321314071,0.889,0.0064,0.237,71.99100112,0.303759498
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,5,16.996,0.1312,0.239333333,77.19463403,0.322540254,0.889,0.0058,0.229666667,65.24184477,0.284071893
Salix myrtillacea,Salicaceae?,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,273,6,12.647,0.1023,0.233666667,80.88874832,0.346171533,0.889,0.0071,0.254666667,79.86501687,0.313606087
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,1,13.171,0.061,0.136,46.31387138,0.340543172,0.889,0.0037,0.174333333,41.61979753,0.238736888
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,2,8.926,0.0459,0.155666667,51.42280977,0.330339249,0.889,0.0031,0.176,34.87064117,0.198128643
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,3,18.014,0.1049,0.196,58.23248584,0.29710452,0.889,0.0035,0.167666667,39.37007874,0.234811603
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,4,16.508,0.0846,0.169666667,51.24787982,0.302050372,0.889,0.0041,0.195666667,46.1192351,0.235703075
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,5,17.367,0.102,0.195,58.73207808,0.301190144,0.889,0.0042,0.171333333,47.24409449,0.275743742
Trema angustifolia,Cannabaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,274,6,14.331,0.0839,0.175,58.54441421,0.33453951,0.889,0.0036,0.154,40.49493813,0.262954144
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,1,112.493,0.6893,0.244333333,61.27492377,0.250784135,0.889,0.0048,0.238,53.99325084,0.226862399
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,2,102.96,0.4907,0.203,47.65928516,0.234774804,0.889,0.0047,0.238666667,52.86839145,0.221515607
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,3,69.552,0.3121,0.199333333,44.87290085,0.225114887,0.889,0.0048,0.253666667,53.99325084,0.212851186
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,4,56.921,0.3505,0.234333333,61.57657104,0.262773418,0.889,0.0051,0.207333333,57.36782902,0.276693709
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,5,87.136,0.4637,0.215333333,53.21566287,0.247131561,0.889,0.0048,0.219666667,53.99325084,0.245796286
Falconeria insignis,Euphorbiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,275,6,96.231,0.5329,0.238666667,55.37716536,0.232027229,0.889,0.0042,0.237,47.24409449,0.199342171
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,3.801,0.0342,0.183,89.97632202,0.491673891,NA,NA,NA,NA,NA
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,NA,0.0432,0.248333333,NA,NA,NA,NA,NA,NA,NA
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,3.956,0.0488,0.237666667,123.3569262,0.51903335,NA,NA,NA,NA,NA
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,4.367,0.0502,0.249,114.953057,0.461658864,NA,NA,NA,NA,NA
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,5.639,0.0774,0.244,137.2583791,0.562534341,NA,NA,NA,NA,NA
Osteomeles schwerinae,Rosaceae,S,D,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,3.508,0.0418,0.258333333,119.1562144,0.461249862,NA,NA,NA,NA,NA
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,37.231,0.2884,0.271,77.46232978,0.285838855,0.889,0.0047,0.311666667,52.86839145,0.169631203
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,39.442,0.3049,0.292333333,77.30338218,0.264435743,0.889,0.0057,0.312333333,64.11698538,0.205283838
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,43.324,0.3288,0.286,75.89326932,0.265361082,0.889,0.0048,0.295,53.99325084,0.183027969
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,39.584,0.3007,0.291,75.96503638,0.261048235,0.889,0.0042,0.303666667,47.24409449,0.155578796
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,37.736,0.2623,0.259,69.50922196,0.268375374,0.889,0.0041,0.276,46.1192351,0.167098678
Melochia corchorifolia,Sterculiaceae,S,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,35.374,0.2787,0.316666667,78.78667948,0.24880004,0.889,0.0042,0.259666667,47.24409449,0.181941314
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,135.671,1.5822,0.209666667,116.6203536,0.556217903,0.889,0.0063,0.174666667,70.86614173,0.405722185
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,112.377,1.1908,0.188333333,105.9647437,0.562644657,0.889,0.0045,0.174333333,50.61867267,0.290355675
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,84.143,0.9786,0.223666667,116.3020097,0.519979179,0.889,0.0058,0.185333333,65.24184477,0.352024342
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,95.316,1.0425,0.226666667,109.3730329,0.482528086,0.889,0.007,0.188333333,78.74015748,0.418089332
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,104.029,1.0837,0.201666667,104.1728749,0.51655971,0.889,0.0061,0.193333333,68.61642295,0.354912532
Mangifera indica,Anacardiaceae,T,E,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,100.629,1.0294,0.196,102.2965547,0.521921197,0.889,0.0057,0.197666667,64.11698538,0.324369235
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,28.518,0.2028,0.230666667,71.11298127,0.308293271,NA,NA,NA,NA,NA
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,32.827,0.1792,0.192333333,54.5892101,0.283826049,NA,NA,NA,NA,NA
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,35.877,0.2425,0.227333333,67.59205062,0.297325736,NA,NA,NA,NA,NA
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,28.705,0.2153,0.234,75.00435464,0.32053143,NA,NA,NA,NA,NA
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,29.263,0.1944,0.234666667,66.43201312,0.283090965,NA,NA,NA,NA,NA
Tamarindus indica,Fabaceae,T,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,30.621,0.1936,0.196666667,63.22458444,0.321480938,NA,NA,NA,NA,NA
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,136.075,1.1537,0.319,84.7841264,0.265780961,0.889,0.0056,0.271,62.99212598,0.232443269
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,147.302,1.1634,0.294666667,78.98059768,0.268033703,0.889,0.0059,0.294666667,66.36670416,0.225226372
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,157.539,1.1803,0.294,74.92113064,0.254833778,0.889,0.0054,0.305666667,60.7424072,0.19872107
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,163.515,1.4092,0.302666667,86.18169587,0.284741286,0.889,0.0058,0.268333333,65.24184477,0.24313731
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,137.796,1.1412,0.311,82.8180789,0.266296074,0.889,0.0063,0.372333333,70.86614173,0.190329835
Haldina cordifolia,Rubiaceae,T,D,single,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,111.733,1.0243,0.322333333,91.67390118,0.284407139,0.889,0.0078,0.326333333,87.73903262,0.268863226
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,1,14.441,0.1519,0.321666667,105.1866214,0.327005041,0.889,0.0108,0.303666667,121.4848144,0.400059762
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,2,20.846,0.2015,0.304333333,96.66122997,0.317616309,0.889,0.0096,0.31,107.9865017,0.348343554
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,3,20.326,0.2037,0.324,100.2164715,0.309310097,0.889,0.0112,0.332333333,125.984252,0.379090026
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,4,14.518,0.1582,0.350333333,108.9681774,0.31104142,0.889,0.0097,0.289666667,109.1113611,0.376679037
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,5,20.109,0.1389,0.267,69.07354916,0.258702431,0.889,0.0086,0.246333333,96.73790776,0.392711398
Reinwardtia indica,Linaceae,S,E,compound,Yuanjiang_Savanna,HDS,Chen Yajun,NA,6,21.917,0.2278,0.327333333,103.9375827,0.317528257,0.889,0.0098,0.291333333,110.2362205,0.378385196
