id,species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,dry_mass_disc2,dry_mass_disc
602,Carpinus_laxiflora,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,55.56145206,NA,0.28061339424242426,0.198,NA,8.793666667,NA,NA
603,Symplocos_glauca,Symplocaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,90.81936312,NA,0.2878585201901743,0.3155,NA,22.9178,NA,NA
604,Quercus_acuta,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,192.0876253,NA,0.4656669704242425,0.4125,NA,32.3765,NA,NA
605,Actinidia_rufa,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,48.16383787,NA,0.1877732470565302,0.2565,NA,35.881,NA,NA
606,Machilus_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,85.79638681,NA,0.3552645416563147,0.2415,NA,23.0378,NA,NA
607,Lindera_erythrocarpa,Lauraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,79.45081051,NA,0.341723916172043,0.2325,NA,16.69733333,NA,NA
608,Lindera_erythrocarpa,Lauraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,83.37073225,NA,0.32251733945841393,0.2585,NA,11.04211111,NA,NA
609,Zanthoxylum_yakumontanum,Rutaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,83.05447759,NA,0.3014681582214156,0.2755,NA,17.82718182,NA,NA
610,Anodendron_affine,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,87.84079619,95.88769061,NA,0.2708691825141243,0.354,NA,17.247,0.006895502500915001,0.013791005001830002
612,Randia_cochinchinensis,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,78.04958409,88.48162293,NA,0.5159278304956268,0.1715,NA,22.45325,0.006126892351065,0.01225378470213
613,Hydrangea_grosseserrata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,15.86456473,19.25155789,NA,0.09345416451456312,0.206,NA,38.1125,0.001245368331305,0.00249073666261
616,Damnacanthus_indicus,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,54.16950266,NA,0.3997749273800738,0.1355,NA,1.420233333,NA,NA
618,Lasianthus_fordii_f_pubescens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,40.99831334,50.2457139,NA,0.17786093415929205,0.2825,NA,33.72825,0.0032183675971900003,0.006436735194380001
619,Lasianthus_fordii,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,45.83662361,51.4651084,NA,0.19531350436432635,0.2635,NA,16.5312,0.0035981749533850003,0.0071963499067700006
620,Aucuba_japonica_var_ovoidea,Garryaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,56.7737513,71.05633941,NA,0.24251310378839594,0.293,NA,38.14825,0.0044567394770500006,0.008913478954100001
621,Illicium_anisatum,Schisandraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,62.9362307,82.0687856,NA,0.27539860939597316,0.298,NA,22.999,0.004940494109950001,0.009880988219900001
622,Machilus_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,93.77409247,109.3331088,NA,0.4555546200000001,0.24,NA,19.79333333,0.007361266258895001,0.014722532517790002
623,Lasianthus_fordii_f_pubescens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,55.18858142,NA,0.2003215296551724,0.2755,NA,22.1814,NA,NA
624,Damnacanthus_indicus,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,39.54125793,NA,0.15476030500978474,0.2555,NA,0.962777778,NA,NA
627,Maesa_japonica,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,70.65473245,NA,0.23991420186757217,0.2945,NA,16.67475,NA,NA
628,Ilex_pedunculosa,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,106.3664316,140.4591155,NA,0.5290362165725048,0.2655,NA,9.482,0.0083497648806,0.0166995297612
629,Ilex_crenata_var_fukasawana,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,90.76694889,NA,0.24531607808108105,0.37,NA,1.703263158,NA,NA
630,Skimmia_japonica,Rutaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,131.3728562,147.5831177,NA,0.30211487758444217,0.4885,NA,21.93425,0.0103127692117,0.0206255384234
631,Schizophragma_hydrangeoides,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,42.30975007,59.70198077,NA,0.2513767611368421,0.2375,NA,38.72233333,0.0033213153804950006,0.006642630760990001
632,Skimmia_japonica,Rutaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,85.66355657,101.9367956,NA,0.2529449022332506,0.403,NA,14.1815,0.006724589190745,0.01344917838149
633,Podocarpus_macrophyllus,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,165.9251315,NA,0.24746477479492915,0.6705,NA,4.129142857,NA,NA
634,Damnacanthus_indicus,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,58.09669992,NA,0.15659487849056603,0.371,NA,2.678388889,NA,NA
635,Ilex_crenata_var_fukasawana,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,131.1470533,NA,0.3167803219806764,0.414,NA,1.945947368,NA,NA
636,Ardisia_crenata,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,51.00597616,65.28047127,NA,0.2530250824418605,0.258,NA,13.7162,0.004003969128560001,0.008007938257120002
637,Tsuga_sieboldii,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,151.7443445,NA,0.32217482908704886,0.471,NA,0.131035714,NA,NA
638,Podocarpus_macrophyllus,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,135.0239622,NA,0.2719515854984894,0.4965,NA,9.065222222,NA,NA
639,Ligustrum_japonicum,Oleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,158.7602388,154.9284063,NA,0.4687697618759455,0.3305,NA,8.8695,0.0124626787458,0.0249253574916
640,Ilex_pedunculosa,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,92.48812053,106.4779235,NA,0.4267652244488978,0.2495,NA,13.5325,0.007260317461605001,0.014520634923210003
641,Chamaecyparis_obtusa,Cupressaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,161.6171053,NA,0.18118509562780266,0.892,NA,2.203647059,NA,NA
642,Chamaecyparis_obtusa,Cupressaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,174.9931735,NA,0.1910405824235808,0.916,NA,6.103666667,NA,NA
643,Pinus_densiflora,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,263.0637365,NA,0.1932161120088138,1.3615,NA,0.771807692,NA,NA
644,Abelia_serrata,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,77.87133056,63.43898073,NA,0.33041135796875,0.192,NA,3.652692308,0.006112899448960001,0.012225798897920002
645,Syzygium_buxifolium,Myrtaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,92.38026777,NA,0.27291068765140325,0.3385,NA,1.059904762,NA,NA
646,Pinus_densiflora,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,192.4245545,NA,0.19023683094414237,1.0115,NA,1.078777778,NA,NA
647,Osmanthus_heterophyllus,Oleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,207.2324683,200.4046555,NA,0.3687298169273229,0.5435,NA,5.766222222,0.016267748761550002,0.032535497523100004
648,Syzygium_buxifolium,Myrtaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,93.22426897,NA,0.28164431712990934,0.331,NA,0.8872,NA,NA
649,Abelia_serrata,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,83.6404289,NA,0.3359053369477912,0.249,NA,3.604294118,NA,NA
650,Skimmia_japonica,Rutaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,98.35775483,120.8962922,NA,0.2719826596175478,0.4445,NA,14.21783333,0.007721083754155001,0.015442167508310001
651,Syzygium_buxifolium,Myrtaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,106.1481136,NA,0.3364441001584786,0.3155,NA,1.001933333,NA,NA
652,Vaccinium_yakushimense,Ericaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,83.59547413,NA,0.41797737064999996,0.2,NA,2.195923077,NA,NA
653,Podocarpus_macrophyllus,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,174.102997,NA,0.256033819117647,0.68,NA,2.763833333,NA,NA
654,Abelia_serrata,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,53.74344118,53.28171298,NA,0.2887897722493225,0.1845,NA,11.92466667,0.00421886013263,0.00843772026526
655,Rhododendron_keiskei,Ericaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,66.34148618,NA,0.029387147809523815,2.2575,NA,6.121142857,NA,NA
656,Ilex_crenata_var_fukasawana,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,108.2940072,NA,0.34877297004830915,0.3105,NA,2.815285714,NA,NA
657,Lasianthus_fordii_f_pubescens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,49.05791966,52.50682373,NA,0.12806542373170732,0.41,NA,31.3245,0.003851046693310001,0.007702093386620002
658,Maesa_japonica,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,53.23414537,70.64093804,NA,0.23198994430213463,0.3045,NA,22.6855,0.004178880411545,0.00835776082309
659,Sarcandra_glabra,Chloranthaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,47.78666611,NA,0.19584699225409835,0.244,NA,16.08433333,NA,NA
660,Lasianthus_fordii,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,41.62220072,53.78328118,NA,0.17633862681967216,0.305,NA,22.45075,0.00326734275652,0.00653468551304
661,Randia_cochinchinensis,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,83.00314251,NA,0.38250296087557606,0.217,NA,23.4208,NA,NA
662,Rubus_palmatus_var_yakumontanus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,72.58738645,71.54282613,NA,0.24459085856410256,0.2925,NA,23.5814,0.005698109836325,0.01139621967265
663,Bredia_hirsuta,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,39.66625534,NA,0.130696063723229,0.3035,NA,11.61566667,NA,NA
664,Callicarpa_shikokiana,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,59.43482195,51.80749265,NA,0.13456491597402598,0.385,NA,7.9945,0.004665633523075001,0.009331267046150001
665,Rubus_sieboldii,Rosaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,84.78502128,102.9952546,NA,0.167608225549227,0.6145,NA,151.306,0.0066556241704800005,0.013311248340960001
666,Piper_kadzura,Piperaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,34.50479166,49.59021851,NA,0.1247552666918239,0.3975,NA,20.65125,0.0027086261453100006,0.005417252290620001
667,Actinidia_rufa,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,44.81803197,44.8762457,NA,0.18467590823045268,0.243,NA,45.99166667,0.0035182155096450006,0.007036431019290001
668,Stephania_japonica,Menispermaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,45.81115882,59.40485595,NA,0.21720239835466176,0.2735,NA,67.093,0.00359617596737,0.00719235193474
669,Sarcandra_glabra,Chloranthaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,53.15775099,70.22836852,NA,0.2372580017567568,0.296,NA,28.06866667,0.0041728834527150005,0.008345766905430001
670,Rubus_grayanus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,40.39989075,41.26321261,NA,0.11462003502777778,0.36,NA,28.855,0.003171391423875,0.00634278284775
671,Uncaria_rynchophylla,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,72.75290759,74.92968151,NA,0.34136529161731205,0.2195,NA,17.5985,0.005711103245815001,0.011422206491630001
673,Pinus_thunbergii,Pinaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,207.7102907,NA,0.11372038910484535,1.8265,NA,1.88925,NA,NA
674,Ampelopsis_glandulosa_var_heterophylla,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,38.61735539,34.90378623,NA,0.17279102094059406,0.202,NA,119.5515,0.003031462398115,0.00606292479623
675,Viburnum_odoratissimum_var_awabuki,Caprifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,63.80203359,73.73826171,NA,0.26055922865724385,0.283,NA,57.25566667,0.005008459636815001,0.010016919273630001
677,Buddleja_curviflora,Scrophulariaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,68.11831564,70.3901958,NA,0.3591336520408164,0.196,NA,30.17075,0.005347287777740001,0.010694575555480002
678,Ficus_nipponica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,158.7857036,153.8540651,NA,0.3827215549751244,0.402,NA,7.049375,0.012464677732600002,0.024929355465200004
679,Actinidia_arguta,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,41.15110209,71.58119658,NA,0.36897524010309274,0.194,NA,46.956,0.0032303615140650004,0.006460723028130001
680,Crateva_formosensis,Brassicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,88.82119064,101.499206,NA,0.2989667334315169,0.3395,NA,67.59133333,0.00697246346524,0.01394492693048
681,Michelia_compressa,Magnoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,63.66197724,90.05717145,NA,0.25730620414285715,0.35,NA,32.971,0.004997465213340001,0.009994930426680001
682,Nageia_nagi,Podocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,134.4158987,152.1581331,NA,0.34542141452894437,0.4405,NA,9.827166667,0.010551648047950002,0.021103296095900004
683,Idesia_polycarpa,Salicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,94.06693757,112.1833518,NA,0.34464931428571427,0.3255,NA,151.272,0.007384254599245001,0.014768509198490001
684,Elaeocarpus_sylvestris_var_ellipticus,Elaeocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,73.8351612,88.10269422,NA,0.31748718637837836,0.2775,NA,18.78716667,0.005796060154200001,0.011592120308400003
685,Hoya_carnosa,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,150.2422663,125.9691144,NA,0.0973486200927357,1.294,NA,49.1815,0.011794017904550003,0.023588035809100006
687,Cocculus_orbiculatus,Menispermaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,62.9234983,86.03840599,NA,0.28631749081530783,0.3005,NA,67.854,0.00493949461655,0.0098789892331
688,Elaeagnus_pungens,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,119.9264327,147.1779777,NA,0.37354816675126906,0.394,NA,15.2875,0.009414224966950002,0.018828449933900003
689,Elaeagnus_pungens,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,119.098827,148.3735188,NA,0.3260956457142857,0.455,NA,12.48971429,0.0093492579195,0.018698515839
691,Rubus_minusculus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,61.10255846,NA,0.3032385035235732,0.2015,NA,0.593086957,NA,NA
692,Rubus_parvifolius,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,49.38781094,NA,0.16600944853781513,0.2975,NA,3.654916667,NA,NA
693,Rubus_croceacanthus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,37.64639664,NA,0.17550767664335665,0.2145,NA,5.774125,NA,NA
694,Vitis_ficifolia,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,56.27718788,74.22991099,NA,0.23416375706624604,0.317,NA,66.475,0.00441775924858,0.00883551849716
695,Euonymus_japonicus,Celastraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,114.3751083,113.5642223,NA,0.37479941353135315,0.303,NA,16.42925,0.00897844600155,0.0179568920031
696,Pittosporum_tobira,Pittosporaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,159.7151685,175.7078544,NA,0.43012938653610777,0.4085,NA,10.10683333,0.01253764072725,0.0250752814545
697,Diospyros_kaki,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,137.2424905,137.6119907,NA,0.4293665856474259,0.3205,NA,27.643666670000002,0.01077353550425,0.0215470710085
698,Elaeagnus_macrophylla,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,80.79978151,89.34387336,NA,0.2516728827042254,0.355,NA,19.8102,0.006342782848535001,0.012685565697070002
699,Ficus_microcarpa,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,92.53905011,102.6816073,NA,0.3383249004942339,0.3035,NA,12.10716667,0.0072643154336350015,0.014528630867270003
700,Celastrus_punctatus,Celastraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,84.83595087,67.8747166,NA,0.1920076848656294,0.3535,NA,7.443125,0.0066596221432950005,0.013319244286590001
701,Callicarpa_shikokiana,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,65.78828728,54.43082526,NA,0.27215412629999997,0.2,NA,9.335571429,0.005164380551480001,0.010328761102960002
702,Hydrangea_paniculata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,54.92755396,52.24642792,NA,0.20529048298624755,0.2545,NA,76.566,0.00431181298586,0.00862362597172
704,Rubus_croceacanthus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,46.85521525,36.27502957,NA,0.21464514538461538,0.169,NA,6.13025,0.0036781343971250004,0.007356268794250001
705,Vitis_ficifolia,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,74.3826542,87.29696258,NA,0.2552542765497076,0.342,NA,46.56366667,0.005839038354700001,0.011678076709400001
706,Viburnum_furcatum,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.70986507,71.68261067,NA,0.2308618701127214,0.3105,NA,63.20733333,0.005472224407995001,0.010944448815990002
707,Acer_sieboldianum,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,83.83009163,85.84116458,NA,0.3539841838350516,0.2425,NA,39.40766667,0.006580662192955001,0.013161324385910002
708,Viburnum urceolatum f. brevifolium,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,57.21938514,53.60698243,NA,0.13318504951552793,0.4025,NA,11.715125,0.00449172173349,0.00898344346698
709,Viburnum urceolatum f. brevifolium,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,54.02355388,56.79842829,NA,0.1856157787254902,0.306,NA,10.60416667,0.004240848979580001,0.008481697959160001
710,Daphnimorpha_kudoi,Thymelaeaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,44.89442635,44.46157325,NA,0.15766515336879433,0.282,NA,12.16275,0.0035242124684750006,0.007048424936950001
711,Tripterygium_doianum,Celastraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,60.16056849,63.5623914,NA,0.1839721892908828,0.3455,NA,23.88283333,0.004722604626465001,0.009445209252930001
712,Tripterygium_doianum,Celastraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,61.54839959,63.07384912,NA,0.18799955028315943,0.3355,NA,20.93683333,0.004831549367815001,0.009663098735630002
713,Rubus_pectinellus,Rosaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,29.82099415,NA,0.12529829474789916,0.238,NA,5.5082,NA,NA
714,Tripetaleia_paniculata,Ericaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,70.16823131,62.70231574,NA,0.2837208857013575,0.221,NA,4.016,0.005508206157835,0.01101641231567
715,Alnus_firma,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,103.2851919,87.98443012,NA,0.22853098732467533,0.385,NA,13.70166667,0.00810788756415,0.0162157751283
716,Rosa_onoei,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,46.39578445,NA,0.17810281938579656,0.2605,NA,0.578357143,NA,NA
717,Cornus_kousa,Cornaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,48.26851114,57.51077303,NA,0.17270502411411412,0.333,NA,16.47633333,0.0037890781244900008,0.0075781562489800015
718,Acer_sieboldianum,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,79.78118987,68.75539544,NA,0.35997589235602095,0.191,NA,30.118,0.006262823404795001,0.012525646809590002
719,Rosa_onoei,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,56.80851064,NA,0.25880870451025056,0.2195,NA,0.266756757,NA,NA
720,Rosa_onoei,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,NA,27.1449131,NA,0.1918368416961131,0.1415,NA,0.200733333,NA,NA
721,Acer_rufinerve,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.06051291,70.57288449,NA,0.2928335456016598,0.241,NA,45.85566667,0.005421250263435,0.01084250052687
722,Acer_rufinerve,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,50.24203244,39.81568586,NA,0.2427785723170732,0.164,NA,86.103,0.003943999546540001,0.007887999093080002
723,Acer_rufinerve,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,69.03504812,71.80549461,NA,0.1554231485064935,0.462,NA,87.7405,0.005419251277420001,0.010838502554840002
724,Frangula_crenata,Rhamnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,58.96372332,63.30768912,NA,0.14774256504084013,0.4285,NA,10.71644444,0.004628652280620001,0.009257304561240002
725,Rhododendron_keiskei,Ericaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,50.73859586,55.82765295,NA,0.26333798561320754,0.212,NA,8.91225,0.00398297977501,0.00796595955002
726,Hydrangea_paniculata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,59.06558248,58.3030869,NA,0.14065883449939687,0.4145,NA,75.67466667,0.0046366482246800005,0.009273296449360001
727,Rubus_palmatus_var_yakumontanus,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,44.37239813,42.25274636,NA,0.15914405408662902,0.2655,NA,20.603,0.0034832332532050004,0.006966466506410001
728,Hydrangea_petiolaris,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,49.88552536,39.86310787,NA,0.11103929768802229,0.359,NA,6.6914,0.0039160137407600005,0.007832027481520001
729,Aralia_elata,Araliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,34.33927052,42.67945176,NA,0.20420790315789475,0.209,NA,20.51,0.00269563273582,0.00539126547164
730,Fatsia_japonica,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,50.3438916,69.34499101,NA,0.22923963970247935,0.3025,NA,139.42175,0.0039519954906000005,0.007903990981200001
731,Rubus_sieboldii,Rosaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,69.83011548,83.25962954,NA,0.22810857408219182,0.365,NA,279.271,0.005481664065180001,0.010963328130360002
732,Blastus_cochinchinensis,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,33.14242535,39.72273337,NA,0.1374489043944637,0.289,NA,34.10075,0.0026016803899750005,0.005203360779950001
733,Blastus_cochinchinensis,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,40.8455246,44.3358106,NA,0.17593575634920636,0.252,NA,40.40075,0.0032063736811,0.0064127473622
734,Blastus_cochinchinensis,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,37.4714398,45.74784933,NA,0.18046488887573967,0.2535,NA,30.0836,0.0029415080243,0.0058830160486
736,Piper_kadzura,Piperaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,58.86996659,56.63111766,NA,0.17083293411764705,0.3315,NA,27.49725,0.004621292377315,0.00924258475463
737,Cyathea_spinulosa,Cyatheaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,NA,60.82993959,NA,0.20344461401337793,0.299,NA,457.214,NA,NA
